market_id,market_ticker,event_ticker,series_ticker,market_question,market_subtitle,yes_subtitle,no_subtitle,market_rules,event_question,event_subtitle,series_title,series_category,series_frequency,market_status,market_result,open_time,close_time,passes_volume_filter,passes_lifetime_filter,passes_both_filters,volume_fp,lifetime_days,history_start_ts,history_end_ts,expected_daily_rows,received_daily_rows,first_observation_ts,last_observation_ts,download_status,actual_candles_exported
kalshi:PROLLS-23JUL-T200000,PROLLS-23JUL-T200000,PROLLS-23JUL,KXPAYROLLS,Will above 200000 jobs be added in July 2023?,"200,001 or above","200,000","200,000 or below","If the increase in total non-farm payroll employment is above 200000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of July 2023, then the market resolves to Yes.",Jobs numbers in Jul 2023?,In Jul 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-08-04T12:25:00Z,1,1,1,10028.0,57.93402777777778,1686146400,1691151900,59,11,1688961600.0,1691121600.0,success,11
kalshi:PROLLS-23JUL-T400000,PROLLS-23JUL-T400000,PROLLS-23JUL,KXPAYROLLS,Will above 400000 jobs be added in July 2023?,"400,001 or above","400,000","400,000 or below","If the increase in total non-farm payroll employment is above 400000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of July 2023, then the market resolves to Yes.",Jobs numbers in Jul 2023?,In Jul 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-08-04T12:25:00Z,1,1,1,12197.0,57.93402777777778,1686146400,1691151900,59,8,1690430400.0,1691121600.0,success,8
kalshi:PROLLS-23JUL-T500000,PROLLS-23JUL-T500000,PROLLS-23JUL,KXPAYROLLS,Will above 500000 jobs be added in July 2023?,"500,001 or above","500,000","500,000 or below","If the increase in total non-farm payroll employment is above 500000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of July 2023, then the market resolves to Yes.",Jobs numbers in Jul 2023?,In Jul 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-08-04T12:25:00Z,1,1,1,22421.0,57.93402777777778,1686146400,1691151900,59,8,1690430400.0,1691121600.0,success,8
kalshi:PROLLS-23MAR-T100000,PROLLS-23MAR-T100000,PROLLS-23MAR,KXPAYROLLS,Will above 100000 jobs be added in March 2023?,"100,001 or above","100,000","100,000 or below","If the increase in total non-farm payroll employment is above 100000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of March 2023, then the market resolves to Yes.",Jobs numbers in Mar 2023?,In Mar 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-03-10T15:00:00Z,2023-04-07T12:25:00Z,1,1,1,10078.0,27.89236111111111,1678460400,1680870300,29,26,1678510800.0,1680840000.0,success,26
kalshi:PROLLS-23MAR-T200000,PROLLS-23MAR-T200000,PROLLS-23MAR,KXPAYROLLS,Will above 200000 jobs be added in March 2023?,"200,001 or above","200,000","200,000 or below","If the increase in total non-farm payroll employment is above 200000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of March 2023, then the market resolves to Yes.",Jobs numbers in Mar 2023?,In Mar 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-03-10T15:00:00Z,2023-04-07T12:25:00Z,1,1,1,10404.0,27.89236111111111,1678460400,1680870300,29,24,1678510800.0,1680840000.0,success,24
kalshi:PROLLS-23NOV-T0,PROLLS-23NOV-T0,PROLLS-23NOV,KXPAYROLLS,Will above 0 jobs be added in November 2023?,1 or above,0,0 or below,"If the increase in total non-farm payroll employment is above 0 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of November 2023, then the market resolves to Yes.",Jobs numbers in Nov 2023?,In Nov 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-06-07T14:00:00Z,2023-12-08T13:25:00Z,1,1,1,38291.0,183.97569444444446,1686146400,1702041900,185,25,1690776000.0,1702011600.0,success,25
kalshi:PROLLS-23NOV-T100000,PROLLS-23NOV-T100000,PROLLS-23NOV,KXPAYROLLS,Will above 100000 jobs be added in November 2023?,"100,001 or above","100,000","100,000 or below","If the increase in total non-farm payroll employment is above 100000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of November 2023, then the market resolves to Yes.",Jobs numbers in Nov 2023?,In Nov 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-06-07T14:00:00Z,2023-12-08T13:25:00Z,1,1,1,16547.0,183.97569444444446,1686146400,1702041900,185,25,1696392000.0,1702011600.0,success,25
kalshi:PROLLS-23NOV-T200000,PROLLS-23NOV-T200000,PROLLS-23NOV,KXPAYROLLS,Will above 200000 jobs be added in November 2023?,"200,001 or above","200,000","200,000 or below","If the increase in total non-farm payroll employment is above 200000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of November 2023, then the market resolves to Yes.",Jobs numbers in Nov 2023?,In Nov 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-12-08T13:25:00Z,1,1,1,16526.0,183.97569444444446,1686146400,1702041900,185,26,1696651200.0,1702011600.0,success,26
kalshi:PROLLS-23NOV-T300000,PROLLS-23NOV-T300000,PROLLS-23NOV,KXPAYROLLS,Will above 300000 jobs be added in November 2023?,"300,001 or above","300,000","300,000 or below","If the increase in total non-farm payroll employment is above 300000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of November 2023, then the market resolves to Yes.",Jobs numbers in Nov 2023?,In Nov 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-12-08T13:25:00Z,1,1,1,49376.0,183.97569444444446,1686146400,1702041900,185,14,1696651200.0,1702011600.0,success,14
kalshi:PROLLS-23NOV-T400000,PROLLS-23NOV-T400000,PROLLS-23NOV,KXPAYROLLS,Will above 400000 jobs be added in November 2023?,"400,001 or above","400,000","400,000 or below","If the increase in total non-farm payroll employment is above 400000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of November 2023, then the market resolves to Yes.",Jobs numbers in Nov 2023?,In Nov 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-12-08T13:25:00Z,1,1,1,19184.0,183.97569444444446,1686146400,1702041900,185,13,1696651200.0,1702011600.0,success,13
kalshi:PROLLS-23OCT-T100000,PROLLS-23OCT-T100000,PROLLS-23OCT,KXPAYROLLS,Will above 100000 jobs be added in October 2023?,"100,001 or above","100,000","100,000 or below","If the increase in total non-farm payroll employment is above 100000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of October 2023, then the market resolves to Yes.",Jobs numbers in Oct 2023?,In Oct 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-06-07T14:00:00Z,2023-11-03T12:25:00Z,1,1,1,12915.0,148.93402777777777,1686146400,1699014300,150,33,1693627200.0,1698984000.0,success,33
kalshi:PROLLS-23OCT-T300000,PROLLS-23OCT-T300000,PROLLS-23OCT,KXPAYROLLS,Will above 300000 jobs be added in October 2023?,"300,001 or above","300,000","300,000 or below","If the increase in total non-farm payroll employment is above 300000 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of October 2023, then the market resolves to Yes.",Jobs numbers in Oct 2023?,In Oct 2023,Jobs numbers,Economics,monthly,finalized,no,2023-06-07T14:00:00Z,2023-11-03T12:25:00Z,1,1,1,11863.0,148.93402777777777,1686146400,1699014300,150,23,1693627200.0,1698984000.0,success,23
kalshi:PROLLS-23SEP-T0,PROLLS-23SEP-T0,PROLLS-23SEP,KXPAYROLLS,Will above 0 jobs be added in September 2023?,1 or above,0,0 or below,"If the increase in total non-farm payroll employment is above 0 as reported by the Bureau of Labor Statistics Monthly Employment Situation Report for the month of September 2023, then the market resolves to Yes.",Jobs numbers in Sep 2023?,In Sep 2023,Jobs numbers,Economics,monthly,finalized,yes,2023-06-07T14:00:00Z,2023-10-06T12:25:00Z,1,1,1,15293.0,120.93402777777777,1686146400,1696595100,122,36,1690430400.0,1696564800.0,success,36
